gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Gm43212	chr3	101530888	101560560	0.304947	28.2925	1.97722	3	2	10.7383	14
Chil6	chr3	101541791	101560560	0.304947	29.6962	0.979388	3	1	10.7383	14
Rbm12b1	chr4	8340984	8358732	0.26334	42.571	5.06537	3	7	7.70461	8
Rbm12b2	chr4	8340984	8358732	0.26334	42.571	5.06537	3	7	7.70461	8
Gm11843	chr4	8386854	8387260	0.26334	40.1962	1.64058	3	2	7.70461	8
Gm6565	chr4	8386854	8387260	0.26334	40.1962	1.64058	3	2	7.70461	8
Tstd3	chr4	17807335	17824918	0.222615	28.3417	1.99342	3	2	20.667	7
Usp45	chr4	17807335	17879122	0.222615	33.5999	8.13123	3	9	20.667	7
Pnisr	chr4	17894059	17920597	0.222615	30.4263	12.5358	3	13	20.667	7
MGP_FVBNJ_G0027966	chr4	37858093	37875422	-0.59695	12.7451	0.644072	1	2	3.75408	13
Gm10591	chr4	38371437	38388766	-0.59695	12.9666	0.729654	1	2	3.75408	13
Gm13304	chr4	38539275	38540441	-0.59695	12.3685	0.709846	1	4	3.75408	13
MGP_FVBNJ_G0027970	chr4	38539275	38540441	-0.59695	12.3685	0.709846	1	4	3.75408	13
Ccl21d	chr4	38539275	38540441	-0.59695	12.3685	0.709846	1	4	3.75408	13
Ccl21b	chr4	38539275	38540441	-0.59695	12.3685	0.709846	1	4	3.75408	13
Zfp978	chr4	143012514	143068233	-0.204688	15.4023	1.41397	2	2	7.59623	10
Zfp600	chr4	143012514	143068233	-0.204688	15.4023	1.41397	2	2	7.59623	10
Gm44252	chr4	143012514	143068233	-0.204688	15.4023	1.41397	2	2	7.59623	10
Gbp8	chr5	101682423	102064084	-0.33967	20.2908	8.94145	1	12	8.94145	7
Gm43302	chr5	101682423	101822121	-0.33967	17.2835	3.30685	1	5	8.94145	7
Gbp9	chr5	101682423	102064084	-0.33967	20.2908	8.94145	1	12	8.94145	7
Gbp4	chr5	101682423	102064084	-0.33967	20.7103	8.36235	1	11	8.94145	7
Gbp11	chr5	101682423	102064084	-0.33967	20.7103	8.36235	1	11	8.94145	7
Anapc5	chr5	120259808	120293923	0.259156	37.5974	13.9552	3	16	13.9552	12
Try10	chr6	37672212	37710031	-0.341184	21.1797	2.47255	1	3	4.27647	8
Gm5409	chr6	37672212	37710031	-0.341184	21.1797	2.47255	1	3	4.27647	8
Prss3	chr6	37758970	37778515	-0.341184	11.8703	0.904345	1	3	4.27647	8
Gm10334	chr6	37758970	37778515	-0.341184	11.8703	0.904345	1	3	4.27647	8
Gm38825	chr6	63492754	63526303	0.266211	27.4763	0.999311	3	1	10.1483	9
Serbp1	chr6	63492754	63536869	0.266211	37.4711	10.1483	3	14	10.1483	9
Gm44050	chr6	63492754	63526303	0.266211	27.4763	0.999311	3	1	10.1483	9
Il12rb2	chr6	63521654	63539358	0.266211	45.8604	1.29223	3	2	10.1483	9
Nlrp5-ps	chr7	11726568	11847721	0.247255	39.3398	8.1601	3	12	8.1601	10
Vmn1r90	chr7	11726568	11785454	0.247255	22.4457	1.92523	3	2	8.1601	10
Vmn1r177	chr7	11726568	11785454	0.247255	22.4457	1.92523	3	2	8.1601	10
Vmn1r-ps84	chr7	11726568	11785454	0.247255	22.4457	1.92523	3	2	8.1601	10
Zfp-ps	chr7	11726568	11814362	0.247255	26.4494	3.80137	3	4	8.1601	10
Obox7	chr7	11840630	11847721	0.247255	50.5819	4.35873	3	8	8.1601	10
Obox1	chr7	11840630	11847721	0.247255	50.5819	4.35873	3	8	8.1601	10
Obox3	chr7	11840630	11847721	0.247255	50.5819	4.35873	3	8	8.1601	10
Gm15304	chr8	17995980	18082649	-0.418911	12.2341	0.874257	1	2	2.67978	6
Gm2869	chr8	18139841	18178094	-0.418911	11.5476	0.858021	1	3	2.67978	6
Gm15314	chr8	18139841	18178094	-0.418911	11.5476	0.858021	1	3	2.67978	6
Gm20498	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Cox16	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Gm4787	chr12	77240774	77393931	-0.27332	18.6539	2.58397	1	3	12.818	6
Hspe1-ps2	chr12	77240774	77393931	-0.27332	18.6539	2.58397	1	3	12.818	6
Adam4	chr12	77240774	77393931	-0.27332	18.6539	2.58397	1	3	12.818	6
Gm28370	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Gm22598	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Gm25909	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Synj2bp	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Gm17191	chr12	77240774	77437697	-0.27332	19.3047	12.818	1	15	12.818	6
Ighj2	chr12	109806709	109807075	-0.232439	20.4083	2.53377	2	3	24.1106	29
Ighj1	chr12	109807022	109807780	-0.232439	18.8267	1.47569	2	2	24.1106	29
Ighd4-1	chr12	109807769	109825240	-0.232439	15.5454	1.07947	2	2	24.1106	29
Ighd3-2	chr12	109825224	109872385	-0.232439	13.4913	0.796377	2	2	24.1106	29
Adam6b	chr12	109872885	109910479	-0.232439	20.3503	1.73879	2	2	24.1106	29
Ighd5-1	chr12	109912476	109913726	-0.232439	17.4535	1.26812	2	2	24.1106	29
Gm16968	chr12	109913703	109923034	-0.232439	18.2942	1.68945	2	2	24.1106	29
Adam6a	chr12	109920335	109960380	-0.232439	15.9613	1.45014	2	2	24.1106	29
Ighv5-1	chr12	109960880	109962629	-0.232439	22.3206	1.84761	2	2	24.1106	29
Ighv2-1	chr12	109962192	109966388	-0.232439	19.6895	1.74688	2	2	24.1106	29
Ighv5-2	chr12	109965907	109976508	-0.232439	22.1578	1.88088	2	2	24.1106	29
Ighv5-4	chr12	109977008	110053100	-0.232439	20.3812	1.78333	2	2	24.1106	29
Ighv5-9	chr12	110052575	110059991	-0.232439	18.6976	1.31076	2	2	24.1106	29
Ighv5-10	chr12	110059617	110080224	-0.232439	17.9045	1.2842	2	2	24.1106	29
Ighv5-7	chr12	110059617	110080224	-0.232439	17.9045	1.2842	2	2	24.1106	29
Gm37187	chr12	110079797	110165825	-0.232439	21.6589	1.85796	2	2	24.1106	29
Ighv5-12-4	chr12	110165365	110171351	-0.232439	22.1549	1.89154	2	2	24.1106	29
Gm38205	chr12	110170970	110199341	-0.232439	18.2573	1.44544	2	2	24.1106	29
Ighv5-13	chr12	110199841	110208720	-0.232439	19.143	1.72126	2	2	24.1106	29
Gm7003	chr12	110208405	110213175	-0.232439	19.5538	1.7267	2	2	24.1106	29
Ighv2-7	chr12	110212736	110229257	-0.232439	24.3751	1.88638	2	2	24.1106	29
Rpl26-ps3	chr12	110229757	110231638	-0.232439	22.6905	1.92491	2	2	24.1106	29
Ighv5-15	chr12	110231163	110231646	-0.232439	22.9223	1.93089	2	2	24.1106	29
Ighv6-3	chr12	110819585	110836122	-0.20337	18.6717	1.75581	2	2	11.7114	13
Ighv6-4	chr12	110836622	110847138	-0.20337	19.2707	2.66168	2	3	11.7114	13
Ighv6-5	chr12	110847638	110864534	-0.20337	19.7938	2.67044	2	3	11.7114	13
Ighv6-6	chr12	110865034	110884383	-0.20337	19.1778	1.78125	2	2	11.7114	13
Ighv6-7	chr12	110884883	110892027	-0.20337	24.273	1.94486	2	2	11.7114	13
Ighv8-2	chr12	110891587	110892027	-0.20337	22.5818	0.949503	2	1	11.7114	13
Trav6-3	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav13d-1	chr14	45523758	45778995	0.232349	26.1906	3.34198	3	4	7.91308	10
Trav8n-2	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav8d-2	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav8-2	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav16	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav13n-4	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav15n-3	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav7d-2	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav8-1	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav11d	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav11n	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav11	chr14	45523758	45743334	0.232349	13.6702	0.526533	3	1	7.91308	10
Trav7d-5	chr14	45523758	45778995	0.232349	26.1906	3.34198	3	4	7.91308	10
Trav15n-1	chr14	45779495	45802080	0.232349	38.6535	2.40191	3	3	7.91308	10
Trav15-1-dv6-1	chr14	45779495	45802080	0.232349	38.6535	2.40191	3	3	7.91308	10
Trav5n-3	chr14	45829397	45831338	0.232349	53.2613	1.09789	3	2	7.91308	10
Trav12-3	chr14	45830778	45831338	0.232349	53.7266	1.62515	3	3	7.91308	10
Trav12n-3	chr14	45830778	45831338	0.232349	53.7266	1.62515	3	3	7.91308	10
Trav12d-3	chr14	45830778	45831338	0.232349	53.7266	1.62515	3	3	7.91308	10
Esd	chr14	66725351	66742788	0.224339	35.9934	10.924	3	12	10.924	8
Esd-ps	chr14	66725351	66742788	0.224339	35.9934	10.924	3	12	10.924	8
Gm17046	chr14	66725351	66742788	0.224339	35.9934	10.924	3	12	10.924	8
Gm17222	chr14	66725351	66742788	0.224339	35.9934	10.924	3	12	10.924	8
Gm17045	chr14	66725351	66742788	0.224339	35.9934	10.924	3	12	10.924	8
Gm3348	chr14	66725351	66742788	0.224339	35.9934	10.924	3	12	10.924	8
Tmem191c	chr16	13666316	13673298	0.276851	42.2811	9.87093	3	12	9.87093	9
Pi4ka	chr16	13667669	13673298	0.276851	29.0894	0.999166	3	1	9.87093	9
Lrch3	chr16	29465673	29596660	-0.395595	27.7247	0.999668	1	1	5.78334	6
Gm17106	chr16	29465673	29546505	-0.395595	17.965	5.78334	1	8	5.78334	6
n-R5s33	chr16	29465673	29596660	-0.395595	27.7247	0.999668	1	1	5.78334	6
Iqcg	chr16	29465673	29596660	-0.395595	27.7247	0.999668	1	1	5.78334	6
Rpl35a	chr16	29465673	29546505	-0.395595	17.965	5.78334	1	8	5.78334	6
Lmln	chr16	29465673	29596660	-0.395595	27.7247	0.999668	1	1	5.78334	6
MGP_FVBNJ_G0008210	chr16	29465673	29596660	-0.395595	27.7247	0.999668	1	1	5.78334	6
Mir1947	chr16	29465673	29596660	-0.395595	27.7247	0.999668	1	1	5.78334	6
Gbe1	chr16	66345508	66587861	0.294264	43.3186	3.8738	3	6	5.85541	7
Setd4	chr16	89342210	89446113	-0.403225	16.7054	5.39714	1	8	5.39714	7
Cbr1	chr16	89342210	89446113	-0.403225	16.7054	5.39714	1	8	5.39714	7
Gm5678	chr16	89342210	89446113	-0.403225	16.7054	5.39714	1	8	5.39714	7
MGP_FVBNJ_G0009473	chr16	89374232	89446113	-0.403225	19.2774	0.871601	1	1	5.39714	7
Cyp2c68	chr19	36580873	36674008	-0.284452	15.2039	2.84441	1	4	9.68967	13
Cyp2c67	chr19	36580873	36674008	-0.284452	15.2039	2.84441	1	4	9.68967	13
Cyp2c69	chr19	36580873	36674008	-0.284452	15.2039	2.84441	1	4	9.68967	13
Cyp2c40	chr19	36674508	36761251	-0.284452	15.1624	1.43704	1	2	9.68967	13
Cyp2c37	chr19	36908119	36939101	-0.284452	16.1732	0.772687	1	1	9.68967	13
Ssxb10	chrX	2974065	3158566	-0.281354	15.8226	2.13001	1	3	6.88849	11
Ssxb2	chrX	2974065	3158566	-0.281354	15.8226	2.13001	1	3	6.88849	11
Gm6797	chrX	2974065	3158566	-0.281354	15.8226	2.13001	1	3	6.88849	11
Gm6798	chrX	3216106	3263131	-0.281354	13.7772	0.817317	1	2	6.88849	11
Rhox3b-ps	chrX	32027408	32061370	-0.224506	15.6003	1.56122	2	3	7.14798	9
Rhox3a2	chrX	32027408	32061370	-0.224506	15.6003	1.56122	2	3	7.14798	9
Rhox3e	chrX	32073085	32141740	-0.224506	28.1623	2.50219	2	3	7.14798	9
Rhox3g	chrX	32073085	32113216	-0.224506	31.2911	1.51262	2	2	7.14798	9
MGP_FVBNJ_G0039329	chrX	32073085	32141740	-0.224506	28.1623	2.50219	2	3	7.14798	9
Rhox2d	chrX	32267954	32278582	-0.224506	17.93	1.70556	2	2	7.14798	9
Rhox2f	chrX	32267954	32278582	-0.224506	17.93	1.70556	2	2	7.14798	9
Rhox2a	chrX	32267954	32278582	-0.224506	17.93	1.70556	2	2	7.14798	9
Gm14678	chrX	57347870	57372803	-0.242332	17.0706	2.21105	2	3	7.61085	9
Gm14677	chrX	57347870	57372803	-0.242332	17.0706	2.21105	2	3	7.61085	9
Gm20455	chrX	68010645	69059899	0.241089	37.3415	10.8181	3	13	10.8181	7
Gm8501	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Zfp275	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm18336	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm26726	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm37741	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Zfp92	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Trex2	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Haus7	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Bgn	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Atp2b3	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Dusp9	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Pnck	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Slc6a8	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Bcap31	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Abcd1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm25226	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Plxnb3	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Srpk3	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Idh3g	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Ssr4	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Pdzd4	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm14817	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm23615	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
L1cam	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Arhgap4	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Avpr2	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Naa10	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Renbp	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Hcfc1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm8545	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Irak1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Mir5132	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Mir718	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Mecp2	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Opn1mw	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Tex28	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Tktl1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Flna	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Emd	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm14686	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Rpl10	chrX	68010645	69059899	0.241089	37.3415	10.8181	3	13	10.8181	7
MGP_FVBNJ_G0039342	chrX	68010645	69059899	0.241089	37.3415	10.8181	3	13	10.8181	7
Dnase1l1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Mir7091	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm14846	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Tafazzin	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Atp6ap1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gdi1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Fam50a	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Mir7092	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Plxna3	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Lage3	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Ubl4a	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Slc10a3	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Fam3a	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Ikbkg	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
G6pdx	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Ctag2l2	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm15363	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Ctag2l1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm6881	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm15362	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm15364	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm20056	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm4989	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Olfr1326-ps1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Olfr1325	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm26417	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Xlr4b	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Xlr4a	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Xlr4c	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Gm14755	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Olfr1327-ps1	chrX	68010645	69614489	0.241089	22.9181	0.966474	3	1	10.8181	7
Pcdh11x	chrX	115430395	115535792	-0.222948	19.3116	7.95501	2	9	7.95501	8
Gm14931	chrX	115430395	116083446	-0.222948	18.6445	5.19313	2	6	7.95501	8
Gm14927	chrX	115430395	115535792	-0.222948	19.3116	7.95501	2	9	7.95501	8
Gm14930	chrX	115430395	115560950	-0.222948	18.7746	6.11343	2	7	7.95501	8
Gm6215	chrX	130665943	130697049	-0.285955	13.8276	0.964264	1	2	11.535	9
Gm7905	chrX	130665943	130697049	-0.285955	13.8276	0.964264	1	2	11.535	9
Gm6228	chrX	130728445	130759716	-0.285955	15.105	1.37163	1	2	11.535	9
Gm6221	chrX	130728445	130759716	-0.285955	15.105	1.37163	1	2	11.535	9
Nxf7	chrX	130839653	130857075	-0.285955	24.9021	5.84135	1	6	11.535	9
Gm5946	chrX	145405025	145405995	-0.216685	25.3918	0.994096	2	1	9.66531	11
