gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Dcun1d4	chr5	69952521	70062069	0.373958	38.4631	7.13091	3	9	7.13091	4
Gm32072	chr5	91245050	91269912	-0.20606	47.3591	1.05193	2	2	19.1794	27
Gm42561	chr5	92038376	92063238	-0.20606	47.3528	1.14637	2	2	19.1794	27
Sart3	chr5	110697902	110739525	-0.341989	21.3159	7.5277	1	9	9.51235	6
Gm3511	chr5	110697902	110733348	-0.341989	25.2733	1.96315	1	2	9.51235	6
Iscu	chr5	110697902	110758154	-0.341989	23.2794	9.51235	1	11	9.51235	6
Gm16437	chr5	110728156	110758154	-0.341989	22.7609	7.5492	1	9	9.51235	6
Anapc5	chr5	120259808	120293923	0.258379	37.5974	13.9552	3	16	13.9552	13
Gm15304	chr8	17995980	18082649	-0.461727	12.2341	0.874257	1	2	3.72858	10
Gm2869	chr8	18139841	18178094	-0.461727	11.5476	0.858021	1	3	3.72858	10
Gm15314	chr8	18139841	18178094	-0.461727	11.5476	0.858021	1	3	3.72858	10
Gm15302	chr8	18242061	18520511	-0.461727	10.1662	0.218444	1	2	3.72858	10
Defa39	chr8	18517968	18637430	-0.461727	11.7721	0.536512	1	2	3.72858	10
Defa42	chr8	18517968	18637430	-0.461727	11.7721	0.536512	1	2	3.72858	10
Gm15303	chr8	18517968	18637430	-0.461727	11.7721	0.536512	1	2	3.72858	10
Gm7869	chr8	18634918	18637430	-0.461727	12.1963	0.423258	1	1	3.72858	10
Crtap	chr9	110797712	110820070	-0.365274	17.2397	3.87822	1	6	3.87822	6
4930520O04Rik	chr9	110797712	110820070	-0.365274	17.2397	3.87822	1	6	3.87822	6
Slc25a38	chr9	116653784	116683199	-0.297074	18.7138	5.83594	1	8	9.67952	9
Rpsa	chr9	116683699	116707117	-0.297074	28.1653	3.84359	1	4	9.67952	9
Snora62	chr9	116683699	116687841	-0.297074	27.7337	2.85136	1	3	9.67952	9
Gm24044	chr9	116683699	116686042	-0.297074	29.0446	1.88357	1	2	9.67952	9
Gm26448	chr9	116683699	116707117	-0.297074	28.1653	3.84359	1	4	9.67952	9
Asgr1	chr11	67110627	67154159	-0.248846	21.1617	5.14522	2	6	5.14522	4
Gm15377	chr11	68143821	68154542	-0.299683	19.5751	1.75311	1	2	5.1948	7
Nlrp1a	chr11	68155042	68331738	-0.299683	18.2139	2.85698	1	4	5.1948	7
Nlrp1b	chr11	68155042	68331738	-0.299683	15.3799	1.87589	1	3	5.1948	7
Gm7104	chr12	83903539	83988957	-0.29187	21.6363	1.20686	1	2	6.64249	10
Setd4	chr16	89342210	89443243	-0.379439	19.605	6.35188	1	9	7.3472	8
Cbr1	chr16	89342210	89443243	-0.379439	19.605	6.35188	1	9	7.3472	8
Gm5678	chr16	89342210	89475164	-0.379439	20.7835	7.3472	1	10	7.3472	8
MGP_FVBNJ_G0009473	chr16	89374232	89475164	-0.379439	28.1187	2.82166	1	3	7.3472	8
Ms4a4c	chr19	8246525	8304941	-0.311234	16.4838	1.52809	1	2	3.97983	5
Ms4a4b	chr19	8284875	8310035	-0.311234	17.4743	3.28017	1	4	3.97983	5
MGP_FVBNJ_G0005765	chr19	8284875	8310035	-0.311234	17.5231	2.45174	1	3	3.97983	5
Ms4a6c	chr19	8284875	8304941	-0.311234	16.6331	1.55592	1	2	3.97983	5
BE692007	chr19	8284875	8304941	-0.311234	16.6331	1.55592	1	2	3.97983	5
Gm8369	chr19	8284875	8304941	-0.311234	16.6331	1.55592	1	2	3.97983	5
Cyp2c68	chr19	36580873	36674008	-0.366998	15.2039	2.84441	1	4	6.93222	10
Cyp2c67	chr19	36580873	36674008	-0.366998	15.2039	2.84441	1	4	6.93222	10
Cyp2c69	chr19	36580873	36674008	-0.366998	15.2039	2.84441	1	4	6.93222	10
Cyp2c40	chr19	36674508	36761251	-0.366998	15.1624	1.43704	1	2	6.93222	10
Gm20455	chrX	68010645	69059899	0.253303	37.012	12.4666	3	15	12.4666	13
Gm8501	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Zfp275	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm18336	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm26726	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm37741	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Zfp92	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Trex2	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Haus7	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Bgn	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Atp2b3	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Dusp9	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Pnck	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Slc6a8	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Bcap31	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Abcd1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm25226	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Plxnb3	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Srpk3	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Idh3g	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Ssr4	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Pdzd4	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm14817	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm23615	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
L1cam	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Arhgap4	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Avpr2	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Naa10	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Renbp	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Hcfc1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm8545	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Irak1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Mir5132	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Mir718	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Mecp2	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Opn1mw	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Tex28	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Tktl1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Flna	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Emd	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm14686	chrX	68010645	69057601	0.253303	30.4399	2.61505	3	3	12.4666	13
Rpl10	chrX	68010645	69059899	0.253303	37.012	12.4666	3	15	12.4666	13
MGP_FVBNJ_G0039342	chrX	68010645	69059899	0.253303	37.012	12.4666	3	15	12.4666	13
Dnase1l1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Mir7091	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm14846	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Tafazzin	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Atp6ap1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gdi1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Fam50a	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Mir7092	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Plxna3	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Lage3	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Ubl4a	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Slc10a3	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Fam3a	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Ikbkg	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
G6pdx	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Ctag2l2	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm15363	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Ctag2l1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm6881	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm15362	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm15364	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm20056	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm4989	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Olfr1326-ps1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Olfr1325	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm26417	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Xlr4b	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Xlr4a	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Xlr4c	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Gm14755	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
Olfr1327-ps1	chrX	68010645	69614489	0.253303	22.9181	0.966474	3	1	12.4666	13
